parent_directory|object_type|name|size_in_bytes
C:\Users\1\new_project\venv\Lib\site-packages\setuptools\command|File|build.py|6595
C:\Users\1\new_project\venv\Lib\site-packages\setuptools\command|File|build_clib.py|4415
C:\Users\1\new_project\venv\Lib\site-packages\setuptools\command|File|build_ext.py|15821
C:\Users\1\new_project\venv\Lib\site-packages\setuptools\command|File|build_py.py|14115
C:\Users\1\new_project\venv\Lib\site-packages\setuptools\command|File|develop.py|7012
C:\Users\1\new_project\venv\Lib\site-packages\setuptools\command|File|dist_info.py|4800
C:\Users\1\new_project\venv\Lib\site-packages\setuptools\command|File|easy_install.py|85662
C:\Users\1\new_project\venv\Lib\site-packages\setuptools\command|File|editable_wheel.py|31188
C:\Users\1\new_project\venv\Lib\site-packages\setuptools\command|File|egg_info.py|26795
C:\Users\1\new_project\venv\Lib\site-packages\setuptools\command|File|install.py|5163
C:\Users\1\new_project\venv\Lib\site-packages\setuptools\command|File|install_egg_info.py|2226
C:\Users\1\new_project\venv\Lib\site-packages\setuptools\command|File|install_lib.py|3875
C:\Users\1\new_project\venv\Lib\site-packages\setuptools\command|File|install_scripts.py|2612
C:\Users\1\new_project\venv\Lib\site-packages\setuptools\command|File|launcher manifest.xml|628
C:\Users\1\new_project\venv\Lib\site-packages\setuptools\command|File|py36compat.py|4946
C:\Users\1\new_project\venv\Lib\site-packages\setuptools\command|File|register.py|468
C:\Users\1\new_project\venv\Lib\site-packages\setuptools\command|File|rotate.py|2128
C:\Users\1\new_project\venv\Lib\site-packages\setuptools\command|File|saveopts.py|658
C:\Users\1\new_project\venv\Lib\site-packages\setuptools\command|File|sdist.py|7071
C:\Users\1\new_project\venv\Lib\site-packages\setuptools\command|File|setopt.py|5086
C:\Users\1\new_project\venv\Lib\site-packages\setuptools\command|File|test.py|8102
C:\Users\1\new_project\venv\Lib\site-packages\setuptools\command|File|upload.py|462
C:\Users\1\new_project\venv\Lib\site-packages\setuptools\command|File|upload_docs.py|7494
C:\Users\1\new_project\venv\Lib\site-packages\setuptools\command|File|__init__.py|396
C:\Users\1\new_project\venv\Lib\site-packages\setuptools\command|Directory|__pycache__|232312
C:\Users\1\new_project\venv\Lib\site-packages\setuptools\command\__pycache__|File|alias.cpython-310.pyc|2360
C:\Users\1\new_project\venv\Lib\site-packages\setuptools\command\__pycache__|File|bdist_egg.cpython-310.pyc|13110
C:\Users\1\new_project\venv\Lib\site-packages\setuptools\command\__pycache__|File|bdist_rpm.cpython-310.pyc|1573
C:\Users\1\new_project\venv\Lib\site-packages\setuptools\command\__pycache__|File|build.cpython-310.pyc|6070
C:\Users\1\new_project\venv\Lib\site-packages\setuptools\command\__pycache__|File|build_clib.cpython-310.pyc|2447
C:\Users\1\new_project\venv\Lib\site-packages\setuptools\command\__pycache__|File|build_ext.cpython-310.pyc|12057
C:\Users\1\new_project\venv\Lib\site-packages\setuptools\command\__pycache__|File|build_py.cpython-310.pyc|13927
C:\Users\1\new_project\venv\Lib\site-packages\setuptools\command\__pycache__|File|develop.cpython-310.pyc|6136
C:\Users\1\new_project\venv\Lib\site-packages\setuptools\command\__pycache__|File|dist_info.cpython-310.pyc|4722
C:\Users\1\new_project\venv\Lib\site-packages\setuptools\command\__pycache__|File|easy_install.cpython-310.pyc|64405
C:\Users\1\new_project\venv\Lib\site-packages\setuptools\command\__pycache__|File|editable_wheel.cpython-310.pyc|31900
C:\Users\1\new_project\venv\Lib\site-packages\setuptools\command\__pycache__|File|egg_info.cpython-310.pyc|23267
C:\Users\1\new_project\venv\Lib\site-packages\setuptools\command\__pycache__|File|install.cpython-310.pyc|4269
C:\Users\1\new_project\venv\Lib\site-packages\setuptools\command\__pycache__|File|install_egg_info.cpython-310.pyc|2443
C:\Users\1\new_project\venv\Lib\site-packages\setuptools\command\__pycache__|File|install_lib.cpython-310.pyc|4155
C:\Users\1\new_project\venv\Lib\site-packages\setuptools\command\__pycache__|File|install_scripts.cpython-310.pyc|2437
C:\Users\1\new_project\venv\Lib\site-packages\setuptools\command\__pycache__|File|py36compat.cpython-310.pyc|4520
C:\Users\1\new_project\venv\Lib\site-packages\setuptools\command\__pycache__|File|register.cpython-310.pyc|824
C:\Users\1\new_project\venv\Lib\site-packages\setuptools\command\__pycache__|File|rotate.cpython-310.pyc|2491
C:\Users\1\new_project\venv\Lib\site-packages\setuptools\command\__pycache__|File|saveopts.cpython-310.pyc|910
C:\Users\1\new_project\venv\Lib\site-packages\setuptools\command\__pycache__|File|sdist.cpython-310.pyc|7836
C:\Users\1\new_project\venv\Lib\site-packages\setuptools\command\__pycache__|File|setopt.cpython-310.pyc|4672
C:\Users\1\new_project\venv\Lib\site-packages\setuptools\command\__pycache__|File|test.cpython-310.pyc|8173
C:\Users\1\new_project\venv\Lib\site-packages\setuptools\command\__pycache__|File|upload.cpython-310.pyc|797
C:\Users\1\new_project\venv\Lib\site-packages\setuptools\command\__pycache__|File|upload_docs.cpython-310.pyc|6384
C:\Users\1\new_project\venv\Lib\site-packages\setuptools\command\__pycache__|File|__init__.cpython-310.pyc|427
C:\Users\1\new_project\venv\Lib\site-packages\setuptools\config|File|expand.py|16319
C:\Users\1\new_project\venv\Lib\site-packages\setuptools\config|File|pyprojecttoml.py|19304
C:\Users\1\new_project\venv\Lib\site-packages\setuptools\config|File|setupcfg.py|25198
C:\Users\1\new_project\venv\Lib\site-packages\setuptools\config|File|_apply_pyprojecttoml.py|13398
C:\Users\1\new_project\venv\Lib\site-packages\setuptools\config|File|__init__.py|1121
C:\Users\1\new_project\venv\Lib\site-packages\setuptools\config|Directory|_validate_pyproject|387858
C:\Users\1\new_project\venv\Lib\site-packages\setuptools\config|Directory|__pycache__|70847
C:\Users\1\new_project\venv\Lib\site-packages\setuptools\config\_validate_pyproject|File|error_reporting.py|11266
C:\Users\1\new_project\venv\Lib\site-packages\setuptools\config\_validate_pyproject|File|extra_validations.py|1153
C:\Users\1\new_project\venv\Lib\site-packages\setuptools\config\_validate_pyproject|File|fastjsonschema_exceptions.py|1612
C:\Users\1\new_project\venv\Lib\site-packages\setuptools\config\_validate_pyproject|File|fastjsonschema_validations.py|269900
C:\Users\1\new_project\venv\Lib\site-packages\setuptools\config\_validate_pyproject|File|formats.py|8736
C:\Users\1\new_project\venv\Lib\site-packages\setuptools\config\_validate_pyproject|File|__init__.py|1038
C:\Users\1\new_project\venv\Lib\site-packages\setuptools\config\_validate_pyproject|Directory|__pycache__|94153
C:\Users\1\new_project\venv\Lib\site-packages\setuptools\config\_validate_pyproject\__pycache__|File|error_reporting.cpython-310.pyc|11556
C:\Users\1\new_project\venv\Lib\site-packages\setuptools\config\_validate_pyproject\__pycache__|File|extra_validations.cpython-310.pyc|1396
C:\Users\1\new_project\venv\Lib\site-packages\setuptools\config\_validate_pyproject\__pycache__|File|fastjsonschema_exceptions.cpython-310.pyc|2433
C:\Users\1\new_project\venv\Lib\site-packages\setuptools\config\_validate_pyproject\__pycache__|File|fastjsonschema_validations.cpython-310.pyc|68700
C:\Users\1\new_project\venv\Lib\site-packages\setuptools\config\_validate_pyproject\__pycache__|File|formats.cpython-310.pyc|8567
C:\Users\1\new_project\venv\Lib\site-packages\setuptools\config\_validate_pyproject\__pycache__|File|__init__.cpython-310.pyc|1501
C:\Users\1\new_project\venv\Lib\site-packages\setuptools\config\__pycache__|File|expand.cpython-310.pyc|17568
C:\Users\1\new_project\venv\Lib\site-packages\setuptools\config\__pycache__|File|pyprojecttoml.cpython-310.pyc|16306
C:\Users\1\new_project\venv\Lib\site-packages\setuptools\config\__pycache__|File|setupcfg.cpython-310.pyc|22038
C:\Users\1\new_project\venv\Lib\site-packages\setuptools\config\__pycache__|File|_apply_pyprojecttoml.cpython-310.pyc|13509
C:\Users\1\new_project\venv\Lib\site-packages\setuptools\config\__pycache__|File|__init__.cpython-310.pyc|1426
C:\Users\1\new_project\venv\Lib\site-packages\setuptools\extern|File|__init__.py|2512
C:\Users\1\new_project\venv\Lib\site-packages\setuptools\extern|Directory|__pycache__|3000
C:\Users\1\new_project\venv\Lib\site-packages\setuptools\extern\__pycache__|File|__init__.cpython-310.pyc|3000
C:\Users\1\new_project\venv\Lib\site-packages\setuptools\_distutils|File|archive_util.py|8603
C:\Users\1\new_project\venv\Lib\site-packages\setuptools\_distutils|File|bcppcompiler.py|14789
C:\Users\1\new_project\venv\Lib\site-packages\setuptools\_distutils|File|ccompiler.py|47369
C:\Users\1\new_project\venv\Lib\site-packages\setuptools\_distutils|File|cmd.py|17973
C:\Users\1\new_project\venv\Lib\site-packages\setuptools\_distutils|File|config.py|4920
C:\Users\1\new_project\venv\Lib\site-packages\setuptools\_distutils|File|core.py|9451
C:\Users\1\new_project\venv\Lib\site-packages\setuptools\_distutils|File|cygwinccompiler.py|12537
C:\Users\1\new_project\venv\Lib\site-packages\setuptools\_distutils|File|debug.py|139
C:\Users\1\new_project\venv\Lib\site-packages\setuptools\_distutils|File|dep_util.py|3423
C:\Users\1\new_project\venv\Lib\site-packages\setuptools\_distutils|File|dir_util.py|8082
C:\Users\1\new_project\venv\Lib\site-packages\setuptools\_distutils|File|dist.py|50186
C:\Users\1\new_project\venv\Lib\site-packages\setuptools\_distutils|File|errors.py|3589
C:\Users\1\new_project\venv\Lib\site-packages\setuptools\_distutils|File|extension.py|10270
C:\Users\1\new_project\venv\Lib\site-packages\setuptools\_distutils|File|fancy_getopt.py|17910
C:\Users\1\new_project\venv\Lib\site-packages\setuptools\_distutils|File|filelist.py|13713
C:\Users\1\new_project\venv\Lib\site-packages\setuptools\_distutils|File|file_util.py|8226
C:\Users\1\new_project\venv\Lib\site-packages\setuptools\_distutils|File|log.py|1972
C:\Users\1\new_project\venv\Lib\site-packages\setuptools\_distutils|File|msvc9compiler.py|30235
C:\Users\1\new_project\venv\Lib\site-packages\setuptools\_distutils|File|msvccompiler.py|23602
C:\Users\1\new_project\venv\Lib\site-packages\setuptools\_distutils|File|py38compat.py|217
C:\Users\1\new_project\venv\Lib\site-packages\setuptools\_distutils|File|py39compat.py|639
C:\Users\1\new_project\venv\Lib\site-packages\setuptools\_distutils|File|spawn.py|3517
C:\Users\1\new_project\venv\Lib\site-packages\setuptools\_distutils|File|sysconfig.py|18858
C:\Users\1\new_project\venv\Lib\site-packages\setuptools\_distutils|File|text_file.py|12096
C:\Users\1\new_project\venv\Lib\site-packages\setuptools\_distutils|File|unixccompiler.py|15641
C:\Users\1\new_project\venv\Lib\site-packages\setuptools\_distutils|File|util.py|18128
C:\Users\1\new_project\venv\Lib\site-packages\setuptools\_distutils|File|version.py|12952
C:\Users\1\new_project\venv\Lib\site-packages\setuptools\_distutils|File|versionpredicate.py|5248
C:\Users\1\new_project\venv\Lib\site-packages\setuptools\_distutils|File|_collections.py|1330
C:\Users\1\new_project\venv\Lib\site-packages\setuptools\_distutils|File|_functools.py|411
C:\Users\1\new_project\venv\Lib\site-packages\setuptools\_distutils|File|_macos_compat.py|239
C:\Users\1\new_project\venv\Lib\site-packages\setuptools\_distutils|File|_msvccompiler.py|19672
C:\Users\1\new_project\venv\Lib\site-packages\setuptools\_distutils|File|__init__.py|537
C:\Users\1\new_project\venv\Lib\site-packages\setuptools\_distutils|Directory|command|348652
C:\Users\1\new_project\venv\Lib\site-packages\setuptools\_distutils|Directory|__pycache__|278932
C:\Users\1\new_project\venv\Lib\site-packages\setuptools\_distutils\command|File|bdist.py|5441
C:\Users\1\new_project\venv\Lib\site-packages\setuptools\_distutils\command|File|bdist_dumb.py|4701
C:\Users\1\new_project\venv\Lib\site-packages\setuptools\_distutils\command|File|bdist_rpm.py|22051
C:\Users\1\new_project\venv\Lib\site-packages\setuptools\_distutils\command|File|build.py|5617
C:\Users\1\new_project\venv\Lib\site-packages\setuptools\_distutils\command|File|build_clib.py|7728
C:\Users\1\new_project\venv\Lib\site-packages\setuptools\_distutils\command|File|build_ext.py|31558
C:\Users\1\new_project\venv\Lib\site-packages\setuptools\_distutils\command|File|build_py.py|16568
C:\Users\1\new_project\venv\Lib\site-packages\setuptools\_distutils\command|File|build_scripts.py|5624
C:\Users\1\new_project\venv\Lib\site-packages\setuptools\_distutils\command|File|check.py|4888
C:\Users\1\new_project\venv\Lib\site-packages\setuptools\_distutils\command|File|clean.py|2603
C:\Users\1\new_project\venv\Lib\site-packages\setuptools\_distutils\command|File|config.py|13137
C:\Users\1\new_project\venv\Lib\site-packages\setuptools\_distutils\command|File|install.py|30221
C:\Users\1\new_project\venv\Lib\site-packages\setuptools\_distutils\command|File|install_data.py|2779
C:\Users\1\new_project\venv\Lib\site-packages\setuptools\_distutils\command|File|install_egg_info.py|2785
C:\Users\1\new_project\venv\Lib\site-packages\setuptools\_distutils\command|File|install_headers.py|1189
C:\Users\1\new_project\venv\Lib\site-packages\setuptools\_distutils\command|File|install_lib.py|8434
C:\Users\1\new_project\venv\Lib\site-packages\setuptools\_distutils\command|File|install_scripts.py|1936
C:\Users\1\new_project\venv\Lib\site-packages\setuptools\_distutils\command|File|py37compat.py|672
C:\Users\1\new_project\venv\Lib\site-packages\setuptools\_distutils\command|File|register.py|11765
C:\Users\1\new_project\venv\Lib\site-packages\setuptools\_distutils\command|File|sdist.py|19241
C:\Users\1\new_project\venv\Lib\site-packages\setuptools\_distutils\command|File|upload.py|7477
C:\Users\1\new_project\venv\Lib\site-packages\setuptools\_distutils\command|File|_framework_compat.py|1614
C:\Users\1\new_project\venv\Lib\site-packages\setuptools\_distutils\command|File|__init__.py|430
C:\Users\1\new_project\venv\Lib\site-packages\setuptools\_distutils\command|Directory|__pycache__|140193
C:\Users\1\new_project\venv\Lib\site-packages\setuptools\_distutils\command\__pycache__|File|bdist.cpython-310.pyc|3964
C:\Users\1\new_project\venv\Lib\site-packages\setuptools\_distutils\command\__pycache__|File|bdist_dumb.cpython-310.pyc|3636
C:\Users\1\new_project\venv\Lib\site-packages\setuptools\_distutils\command\__pycache__|File|bdist_rpm.cpython-310.pyc|12326
C:\Users\1\new_project\venv\Lib\site-packages\setuptools\_distutils\command\__pycache__|File|build.cpython-310.pyc|3890
C:\Users\1\new_project\venv\Lib\site-packages\setuptools\_distutils\command\__pycache__|File|build_clib.cpython-310.pyc|4856
C:\Users\1\new_project\venv\Lib\site-packages\setuptools\_distutils\command\__pycache__|File|build_ext.cpython-310.pyc|16294
C:\Users\1\new_project\venv\Lib\site-packages\setuptools\_distutils\command\__pycache__|File|build_py.cpython-310.pyc|9792
C:\Users\1\new_project\venv\Lib\site-packages\setuptools\_distutils\command\__pycache__|File|build_scripts.cpython-310.pyc|4583
C:\Users\1\new_project\venv\Lib\site-packages\setuptools\_distutils\command\__pycache__|File|check.cpython-310.pyc|4643
C:\Users\1\new_project\venv\Lib\site-packages\setuptools\_distutils\command\__pycache__|File|clean.cpython-310.pyc|2115
C:\Users\1\new_project\venv\Lib\site-packages\setuptools\_distutils\command\__pycache__|File|config.cpython-310.pyc|10347
C:\Users\1\new_project\venv\Lib\site-packages\setuptools\_distutils\command\__pycache__|File|install.cpython-310.pyc|17191
C:\Users\1\new_project\venv\Lib\site-packages\setuptools\_distutils\command\__pycache__|File|install_data.cpython-310.pyc|2336
C:\Users\1\new_project\venv\Lib\site-packages\setuptools\_distutils\command\__pycache__|File|install_egg_info.cpython-310.pyc|3301
C:\Users\1\new_project\venv\Lib\site-packages\setuptools\_distutils\command\__pycache__|File|install_headers.cpython-310.pyc|1751
C:\Users\1\new_project\venv\Lib\site-packages\setuptools\_distutils\command\__pycache__|File|install_lib.cpython-310.pyc|5179
C:\Users\1\new_project\venv\Lib\site-packages\setuptools\_distutils\command\__pycache__|File|install_scripts.cpython-310.pyc|2184
C:\Users\1\new_project\venv\Lib\site-packages\setuptools\_distutils\command\__pycache__|File|py37compat.cpython-310.pyc|1023
C:\Users\1\new_project\venv\Lib\site-packages\setuptools\_distutils\command\__pycache__|File|register.cpython-310.pyc|8538
C:\Users\1\new_project\venv\Lib\site-packages\setuptools\_distutils\command\__pycache__|File|sdist.cpython-310.pyc|14493
C:\Users\1\new_project\venv\Lib\site-packages\setuptools\_distutils\command\__pycache__|File|upload.cpython-310.pyc|5346
C:\Users\1\new_project\venv\Lib\site-packages\setuptools\_distutils\command\__pycache__|File|_framework_compat.cpython-310.pyc|1906
C:\Users\1\new_project\venv\Lib\site-packages\setuptools\_distutils\command\__pycache__|File|__init__.cpython-310.pyc|499
C:\Users\1\new_project\venv\Lib\site-packages\setuptools\_distutils\__pycache__|File|archive_util.cpython-310.pyc|6540
C:\Users\1\new_project\venv\Lib\site-packages\setuptools\_distutils\__pycache__|File|bcppcompiler.cpython-310.pyc|6796
C:\Users\1\new_project\venv\Lib\site-packages\setuptools\_distutils\__pycache__|File|ccompiler.cpython-310.pyc|34162
C:\Users\1\new_project\venv\Lib\site-packages\setuptools\_distutils\__pycache__|File|cmd.cpython-310.pyc|13971
C:\Users\1\new_project\venv\Lib\site-packages\setuptools\_distutils\__pycache__|File|config.cpython-310.pyc|3561
C:\Users\1\new_project\venv\Lib\site-packages\setuptools\_distutils\__pycache__|File|core.cpython-310.pyc|7190
C:\Users\1\new_project\venv\Lib\site-packages\setuptools\_distutils\__pycache__|File|cygwinccompiler.cpython-310.pyc|8363
C:\Users\1\new_project\venv\Lib\site-packages\setuptools\_distutils\__pycache__|File|debug.cpython-310.pyc|235
C:\Users\1\new_project\venv\Lib\site-packages\setuptools\_distutils\__pycache__|File|dep_util.cpython-310.pyc|2752
C:\Users\1\new_project\venv\Lib\site-packages\setuptools\_distutils\__pycache__|File|dir_util.cpython-310.pyc|6094
C:\Users\1\new_project\venv\Lib\site-packages\setuptools\_distutils\__pycache__|File|dist.cpython-310.pyc|34560
C:\Users\1\new_project\venv\Lib\site-packages\setuptools\_distutils\__pycache__|File|errors.cpython-310.pyc|4977
C:\Users\1\new_project\venv\Lib\site-packages\setuptools\_distutils\__pycache__|File|extension.cpython-310.pyc|7005
C:\Users\1\new_project\venv\Lib\site-packages\setuptools\_distutils\__pycache__|File|fancy_getopt.cpython-310.pyc|10674
C:\Users\1\new_project\venv\Lib\site-packages\setuptools\_distutils\__pycache__|File|filelist.cpython-310.pyc|10796
C:\Users\1\new_project\venv\Lib\site-packages\setuptools\_distutils\__pycache__|File|file_util.cpython-310.pyc|5968
C:\Users\1\new_project\venv\Lib\site-packages\setuptools\_distutils\__pycache__|File|log.cpython-310.pyc|2292
C:\Users\1\new_project\venv\Lib\site-packages\setuptools\_distutils\__pycache__|File|msvc9compiler.cpython-310.pyc|17766
C:\Users\1\new_project\venv\Lib\site-packages\setuptools\_distutils\__pycache__|File|msvccompiler.cpython-310.pyc|14998
C:\Users\1\new_project\venv\Lib\site-packages\setuptools\_distutils\__pycache__|File|py38compat.cpython-310.pyc|416
C:\Users\1\new_project\venv\Lib\site-packages\setuptools\_distutils\__pycache__|File|py39compat.cpython-310.pyc|717
C:\Users\1\new_project\venv\Lib\site-packages\setuptools\_distutils\__pycache__|File|spawn.cpython-310.pyc|2857
C:\Users\1\new_project\venv\Lib\site-packages\setuptools\_distutils\__pycache__|File|sysconfig.cpython-310.pyc|13151
C:\Users\1\new_project\venv\Lib\site-packages\setuptools\_distutils\__pycache__|File|text_file.cpython-310.pyc|8214
C:\Users\1\new_project\venv\Lib\site-packages\setuptools\_distutils\__pycache__|File|unixccompiler.cpython-310.pyc|10936
C:\Users\1\new_project\venv\Lib\site-packages\setuptools\_distutils\__pycache__|File|util.cpython-310.pyc|13486
C:\Users\1\new_project\venv\Lib\site-packages\setuptools\_distutils\__pycache__|File|version.cpython-310.pyc|7818
C:\Users\1\new_project\venv\Lib\site-packages\setuptools\_distutils\__pycache__|File|versionpredicate.cpython-310.pyc|5310
C:\Users\1\new_project\venv\Lib\site-packages\setuptools\_distutils\__pycache__|File|_collections.cpython-310.pyc|2042
C:\Users\1\new_project\venv\Lib\site-packages\setuptools\_distutils\__pycache__|File|_functools.cpython-310.pyc|672
C:\Users\1\new_project\venv\Lib\site-packages\setuptools\_distutils\__pycache__|File|_macos_compat.cpython-310.pyc|436
C:\Users\1\new_project\venv\Lib\site-packages\setuptools\_distutils\__pycache__|File|_msvccompiler.cpython-310.pyc|13636
C:\Users\1\new_project\venv\Lib\site-packages\setuptools\_distutils\__pycache__|File|__init__.cpython-310.pyc|541
C:\Users\1\new_project\venv\Lib\site-packages\setuptools\_vendor|File|ordered_set.py|15130
C:\Users\1\new_project\venv\Lib\site-packages\setuptools\_vendor|File|typing_extensions.py|87149
C:\Users\1\new_project\venv\Lib\site-packages\setuptools\_vendor|File|zipp.py|8425
C:\Users\1\new_project\venv\Lib\site-packages\setuptools\_vendor|File|__init__.py|0
C:\Users\1\new_project\venv\Lib\site-packages\setuptools\_vendor|Directory|importlib_metadata|96873
C:\Users\1\new_project\venv\Lib\site-packages\setuptools\_vendor|Directory|importlib_resources|59763
C:\Users\1\new_project\venv\Lib\site-packages\setuptools\_vendor|Directory|jaraco|76163
C:\Users\1\new_project\venv\Lib\site-packages\setuptools\_vendor|Directory|more_itertools|262468
C:\Users\1\new_project\venv\Lib\site-packages\setuptools\_vendor|Directory|packaging|175312
C:\Users\1\new_project\venv\Lib\site-packages\setuptools\_vendor|Directory|pyparsing|687156
C:\Users\1\new_project\venv\Lib\site-packages\setuptools\_vendor|Directory|tomli|46820
C:\Users\1\new_project\venv\Lib\site-packages\setuptools\_vendor|Directory|__pycache__|93249
C:\Users\1\new_project\venv\Lib\site-packages\setuptools\_vendor\importlib_metadata|File|_adapters.py|1862
C:\Users\1\new_project\venv\Lib\site-packages\setuptools\_vendor\importlib_metadata|File|_collections.py|743
C:\Users\1\new_project\venv\Lib\site-packages\setuptools\_vendor\importlib_metadata|File|_compat.py|1828
C:\Users\1\new_project\venv\Lib\site-packages\setuptools\_vendor\importlib_metadata|File|_functools.py|2895
C:\Users\1\new_project\venv\Lib\site-packages\setuptools\_vendor\importlib_metadata|File|_itertools.py|2068
C:\Users\1\new_project\venv\Lib\site-packages\setuptools\_vendor\importlib_metadata|File|_meta.py|1154
C:\Users\1\new_project\venv\Lib\site-packages\setuptools\_vendor\importlib_metadata|File|_text.py|2166
C:\Users\1\new_project\venv\Lib\site-packages\setuptools\_vendor\importlib_metadata|File|__init__.py|30130
C:\Users\1\new_project\venv\Lib\site-packages\setuptools\_vendor\importlib_metadata|Directory|__pycache__|54027
C:\Users\1\new_project\venv\Lib\site-packages\setuptools\_vendor\importlib_metadata\__pycache__|File|_adapters.cpython-310.pyc|2389
C:\Users\1\new_project\venv\Lib\site-packages\setuptools\_vendor\importlib_metadata\__pycache__|File|_collections.cpython-310.pyc|1564
C:\Users\1\new_project\venv\Lib\site-packages\setuptools\_vendor\importlib_metadata\__pycache__|File|_compat.cpython-310.pyc|2053
C:\Users\1\new_project\venv\Lib\site-packages\setuptools\_vendor\importlib_metadata\__pycache__|File|_functools.cpython-310.pyc|3154
C:\Users\1\new_project\venv\Lib\site-packages\setuptools\_vendor\importlib_metadata\__pycache__|File|_itertools.cpython-310.pyc|2035
C:\Users\1\new_project\venv\Lib\site-packages\setuptools\_vendor\importlib_metadata\__pycache__|File|_meta.cpython-310.pyc|2343
C:\Users\1\new_project\venv\Lib\site-packages\setuptools\_vendor\importlib_metadata\__pycache__|File|_text.cpython-310.pyc|3087
C:\Users\1\new_project\venv\Lib\site-packages\setuptools\_vendor\importlib_metadata\__pycache__|File|__init__.cpython-310.pyc|37402
C:\Users\1\new_project\venv\Lib\site-packages\setuptools\_vendor\importlib_resources|File|abc.py|3886
C:\Users\1\new_project\venv\Lib\site-packages\setuptools\_vendor\importlib_resources|File|readers.py|3566
C:\Users\1\new_project\venv\Lib\site-packages\setuptools\_vendor\importlib_resources|File|simple.py|2836
C:\Users\1\new_project\venv\Lib\site-packages\setuptools\_vendor\importlib_resources|File|_adapters.py|4504
C:\Users\1\new_project\venv\Lib\site-packages\setuptools\_vendor\importlib_resources|File|_common.py|2741
C:\Users\1\new_project\venv\Lib\site-packages\setuptools\_vendor\importlib_resources|File|_compat.py|2706
C:\Users\1\new_project\venv\Lib\site-packages\setuptools\_vendor\importlib_resources|File|_itertools.py|884
C:\Users\1\new_project\venv\Lib\site-packages\setuptools\_vendor\importlib_resources|File|_legacy.py|3494
C:\Users\1\new_project\venv\Lib\site-packages\setuptools\_vendor\importlib_resources|File|__init__.py|506
C:\Users\1\new_project\venv\Lib\site-packages\setuptools\_vendor\importlib_resources|Directory|__pycache__|34640
C:\Users\1\new_project\venv\Lib\site-packages\setuptools\_vendor\importlib_resources\__pycache__|File|abc.cpython-310.pyc|5358
C:\Users\1\new_project\venv\Lib\site-packages\setuptools\_vendor\importlib_resources\__pycache__|File|readers.cpython-310.pyc|5442
C:\Users\1\new_project\venv\Lib\site-packages\setuptools\_vendor\importlib_resources\__pycache__|File|simple.cpython-310.pyc|4706
C:\Users\1\new_project\venv\Lib\site-packages\setuptools\_vendor\importlib_resources\__pycache__|File|_adapters.cpython-310.pyc|7332
C:\Users\1\new_project\venv\Lib\site-packages\setuptools\_vendor\importlib_resources\__pycache__|File|_common.cpython-310.pyc|2622
C:\Users\1\new_project\venv\Lib\site-packages\setuptools\_vendor\importlib_resources\__pycache__|File|_compat.cpython-310.pyc|3482
C:\Users\1\new_project\venv\Lib\site-packages\setuptools\_vendor\importlib_resources\__pycache__|File|_itertools.cpython-310.pyc|869
C:\Users\1\new_project\venv\Lib\site-packages\setuptools\_vendor\importlib_resources\__pycache__|File|_legacy.cpython-310.pyc|4205
C:\Users\1\new_project\venv\Lib\site-packages\setuptools\_vendor\importlib_resources\__pycache__|File|__init__.cpython-310.pyc|624
C:\Users\1\new_project\venv\Lib\site-packages\setuptools\_vendor\jaraco|File|context.py|5420
C:\Users\1\new_project\venv\Lib\site-packages\setuptools\_vendor\jaraco|File|functools.py|13512
C:\Users\1\new_project\venv\Lib\site-packages\setuptools\_vendor\jaraco|File|__init__.py|0
C:\Users\1\new_project\venv\Lib\site-packages\setuptools\_vendor\jaraco|Directory|text|35153
C:\Users\1\new_project\venv\Lib\site-packages\setuptools\_vendor\jaraco|Directory|__pycache__|22078
C:\Users\1\new_project\venv\Lib\site-packages\setuptools\_vendor\jaraco\text|File|__init__.py|15517
C:\Users\1\new_project\venv\Lib\site-packages\setuptools\_vendor\jaraco\text|Directory|__pycache__|19636
C:\Users\1\new_project\venv\Lib\site-packages\setuptools\_vendor\jaraco\text\__pycache__|File|__init__.cpython-310.pyc|19636
C:\Users\1\new_project\venv\Lib\site-packages\setuptools\_vendor\jaraco\__pycache__|File|context.cpython-310.pyc|6308
C:\Users\1\new_project\venv\Lib\site-packages\setuptools\_vendor\jaraco\__pycache__|File|functools.cpython-310.pyc|15594
C:\Users\1\new_project\venv\Lib\site-packages\setuptools\_vendor\jaraco\__pycache__|File|__init__.cpython-310.pyc|176
C:\Users\1\new_project\venv\Lib\site-packages\setuptools\_vendor\more_itertools|File|more.py|117959
C:\Users\1\new_project\venv\Lib\site-packages\setuptools\_vendor\more_itertools|File|recipes.py|16256
C:\Users\1\new_project\venv\Lib\site-packages\setuptools\_vendor\more_itertools|File|__init__.py|82
C:\Users\1\new_project\venv\Lib\site-packages\setuptools\_vendor\more_itertools|Directory|__pycache__|128171
C:\Users\1\new_project\venv\Lib\site-packages\setuptools\_vendor\more_itertools\__pycache__|File|more.cpython-310.pyc|109971
C:\Users\1\new_project\venv\Lib\site-packages\setuptools\_vendor\more_itertools\__pycache__|File|recipes.cpython-310.pyc|17950
C:\Users\1\new_project\venv\Lib\site-packages\setuptools\_vendor\more_itertools\__pycache__|File|__init__.cpython-310.pyc|250
C:\Users\1\new_project\venv\Lib\site-packages\setuptools\_vendor\packaging|File|markers.py|8493
C:\Users\1\new_project\venv\Lib\site-packages\setuptools\_vendor\packaging|File|requirements.py|4700
